x,y,z,time
10.003082751210004,20.12410951786138,9.052933784825662,0.24002400240024002
10.515913365677932,20.9700384033113,9.967781493673534,0.24502450245024504
11.044633715013525,21.806572681218917,10.969888897561347,0.25002500250025006
11.58837283202866,22.626220056603785,12.06569332459827,0.255025502550255
12.146033182134296,23.421025048812467,13.261269115681257,0.26002600260026004
12.714641626293307,24.182481588620327,14.553496751977647,0.26502650265026506
13.291167254680277,24.894692963210666,15.94315658793565,0.27002700270027
13.872469181198666,25.54077153359962,17.431364916321407,0.27502750275027504
14.4548707696163,26.104497576325407,19.01645036337915,0.28002800280028006
15.034159633565377,26.57031928344836,20.693953888831235,0.285028502850285
15.605587636542502,26.92335276255094,22.456628785878216,0.29002900290029004
16.163870891908633,27.149382036737705,24.294440681198708,0.29502950295029506
16.703189762889114,27.234859044635314,26.194567534949478,0.3000300030003
17.217188862573682,27.166903640392558,28.14139964076547,0.30503050305030505
17.698977053916437,26.933303593680318,30.11653962575971,0.31003100310031007
18.141127449735862,26.5225145896916,32.09880245052335,0.31503150315031503
18.536753745438876,25.920235896212823,34.066387560910094,0.32003200320032005
18.88111158259511,25.115726889855345,35.99665732203114,0.32503250325032507
19.166138484825925,24.12482868559465,37.85612322257696,0.33003300330033003
19.38478346777902,22.96530922453673,39.614421890294665,0.33503350335033505
19.53141740906508,21.655029598926017,41.245357241272515,0.34003400340034007
19.601833048257816,20.211944052145355,42.726900479939985,0.34503450345034503
19.593244986893932,18.654099978715962,44.041190099067784,0.35003500350035005
19.504289688473147,16.99963792429748,45.17453187976778,0.35503550355035507
19.33502547845818,15.266791585687988,46.11739889149304,0.36003600360036003
19.086932544274763,13.473887810823905,46.864431492037866,0.36503650365036505
18.762912935311636,11.639346598780104,47.41443732753774,0.37003700370037007
18.367290562920537,9.78168109976988,47.77039133246933,0.37503750375037503
17.902626469356186,7.935178082313962,47.93555016047879,0.38003800380038005
17.371662590017753,6.140839806033809,47.91782669825738,0.38503850385038507
16.781211799979943,4.419747379320821,47.73265894050896,0.39003900390039004
16.13822784758753,2.7893452220522272,47.39665713863937,0.39503950395039505
15.449795693364136,1.263485963064177,46.92759023408035,0.4000400040004001
14.723131510012191,-0.14756955984831777,46.344385858289584,0.40504050405040504
13.965582682412933,-1.437152299931423,45.667130332750624,0.41004100410041006
13.184627807626436,-2.6021850014723977,44.91706866897299,0.4150415041504151
12.387876694891597,-3.6431821997996483,44.11660456849207,0.42004200420042004
11.582737530284843,-4.564066408163138,43.28698498197301,0.42504250425042506
10.774861090708999,-5.370563805092876,42.438243057352246,0.4300430043004301
9.969708066305635,-6.069332066607294,41.58167073390813,0.43504350435043504
9.172238992101404,-6.667543567741072,40.72775192559852,0.44004400440044006
8.386815622488639,-7.172840733627844,39.885461304332374,0.4450445044504451
7.617200931225337,-7.593336039500219,39.06226429996978,0.45004500450045004
6.866559111435126,-7.937612010689799,38.26411710032192,0.45504550455045506
6.137455575607314,-8.214721222627142,37.49546665115109,0.4600460046004601
5.4318569555968725,-8.434186300841787,36.75925065617073,0.46504650465046504
4.7512412717607715,-8.605292927938502,36.05704311216073,0.47004700470047006
4.0969100057081285,-8.733115684240097,35.38965414908903,0.4750475047504751
3.4692690030922924,-8.823322545906752,34.75666737322809,0.48004800480048004
2.8684896263142154,-8.881491837116217,34.157393799042495,0.48504850485048506
2.294601393809907,-8.912730909708223,33.59099067805401,0.4900490049004901
1.7474919800504076,-8.921676143184502,33.05646149884156,0.4950495049504951
1.2269072155417953,-8.91249294470877,32.55265598704121,0.5000500050005001
0.7324510868251934,-8.888875749106736,32.0782701053462,0.5050505050505051
0.2635857364767489,-8.854048018866104,31.631846053506898,0.51005100510051
-0.18036853689235244,-8.810762244136564,31.21177226833084,0.5150515051505151
-0.6002332786358657,-8.761299942729798,30.816283423682727,0.5200520052005201
-0.996971878072527,-8.707471660119479,30.4434604304844,0.525052505250525
-1.371705107352864,-8.650831655684259,30.091415088194957,0.5300530053005301
-1.725580782477546,-8.593312710183971,29.759143055280404,0.5350535053505351
-2.059523687292141,-8.535893125860783,29.445416143645524,0.54005400540054
-2.3744426980449527,-8.479371486800218,29.149007147234304,0.5450545054505451
-2.671249281230956,-8.424481232701817,28.86876443670811,0.5500550055005501
-2.9508574935918386,-8.371890658879128,28.60361195944564,0.555055505550555
-3.2141839821159808,-8.32220291625972,28.35254923954295,0.5600560056005601
-3.462147984038437,-8.275956011385173,28.11465137781347,0.5650565056505651
-3.695671326840971,-8.233622806411084,27.88906905178797,0.57005700570057
-3.91567842825204,-8.195611019107064,27.67502851571458,0.5750575057505751
-4.123096296246776,-8.162263222856737,27.471831600558787,0.5800580058005801
-4.318854529047021,-8.133856846657746,27.27885571400343,0.585058505850585
-4.503885315121308,-8.110604175121743,27.09555384044871,0.5900590059005901
-4.6791234331848495,-8.092652348474399,26.921454541012174,0.5950595059505951
-4.845486147176872,-8.079915813372288,26.75601043437203,0.6000600060006
-5.003600591283728,-8.072140147859377,26.59876641708347,0.6050605060506051
-5.153939565825152,-8.069253022100817,26.4495488807792,0.6100610061006101
-5.296973881714574,-8.07117450631813,26.308187387234128,0.6150615061506151
-5.433172768787823,-8.077815646729151,26.174513069917694,0.6200620062006201
-5.563003875803126,-8.089078465548033,26.048358633993885,0.6250625062506251
-5.686933270441121,-8.104855960985235,25.929558356321227,0.6300630063006301
-5.805425439304847,-8.125032107247529,25.81794808545277,0.6350635063506351
-5.918943287919741,-8.149481854538003,25.713365241636115,0.6400640064006401
-6.027948140733649,-8.178071129056054,25.6156488168134,0.6450645064506451
-6.1328997411168205,-8.210656832997392,25.524639374621295,0.6500650065006501
-6.234256251361901,-8.247086844554042,25.44017905039101,0.6550655065506551
-6.332474252683947,-8.287200017914339,25.3621115511483,0.6600660066006601
-6.428008745220415,-8.33082618326293,25.290282155613443,0.6650665066506651
-6.521313148031162,-8.377786146780776,25.22453771420127,0.6700670067006701
-6.612839004377833,-8.427891582970673,25.164726859831102,0.6750675067506751
-6.702787827891992,-8.480882165424545,25.110879455790045,0.6800680068006801
-6.791173394267167,-8.536523448030277,25.063160900024613,0.6850685068506851
-6.87811920762034,-8.594637231950143,25.02164323886929,0.6900690069006901
-6.963744432588295,-8.655036368773231,24.98638369684774,0.6950695069506951
-7.048163894327606,-8.71752476051544,24.957424676672787,0.7000700070007001
-7.131488078514655,-8.781897359619485,24.93479375924645,0.7050705070507051
-7.213823131345622,-8.847940168954896,24.918503703659912,0.7100710071007101
-7.29527085953648,-8.91543024181801,24.90855244719354,0.7150715071507151
-7.375928730323008,-8.984135681931988,24.904923105316875,0.7200720072007201
-7.455889871460785,-9.053815643446802,24.907583971688638,0.7250725072507251
-7.535243071225183,-9.12422033093923,24.916488518156722,0.7300730073007301
-7.614072778411378,-9.195090999412873,24.9315753947582,0.7350735073507351
-7.6924591023343485,-9.266159954298145,24.952768429719324,0.7400740074007401
-7.770477812828863,-9.337150551452266,24.97997662945552,0.7450745074507451
-7.848200340249498,-9.40777719715928,25.01309417857139,0.7500750075007501
-7.925693775470628,-9.47774534813004,25.052000439860716,0.7550755075507551
-8.003018391426247,-9.546757769884838,25.09656131678257,0.7600760076007601
-8.080120394327027,-9.614680687264668,25.146701088654694,0.7650765076507651
-8.156873685416917,-9.681277738799762,25.202397586794326,0.7700770077007701
-8.233167191843812,-9.746237725016528,25.263601496106297,0.7750775077507751
-8.308889279802468,-9.809258979181305,25.330239181710166,0.7800780078007801
-8.38392775453449,-9.87004936730037,25.402212688940242,0.7850785078507851
-8.458169860328335,-9.928326288119928,25.47939974334556,0.7900790079007901
-8.531502280519312,-9.983816673126121,25.561653750689892,0.7950795079507951
-8.603811137489588,-10.036256986545029,25.648803796951746,0.8000800080008001
-8.674981992668172,-10.085393225342655,25.740654648324366,0.8050805080508051
-8.744899846530933,-10.130980919224942,25.836986751215726,0.8100810081008101
-8.81344913860059,-10.172785130637774,25.937556232248546,0.8150815081508151
-8.880513747446715,-10.210580454766951,26.04209489826027,0.8200820082008201
-8.945976990685732,-10.244151019538224,26.150310236303085,0.8250825082508251
-9.009721624980918,-10.273290485617268,26.26188541364391,0.8300830083008301
-9.071629846042397,-10.297802046409695,26.376479277764396,0.8350835083508351
-9.131583288627155,-10.317498428061045,26.493726356360938,0.8400840084008401
-9.189463026539023,-10.332201889456803,26.613236857344663,0.8450845084508452
-9.245149572628685,-10.341744222222376,26.73459666884143,0.8500850085008501
-9.298522878793682,-10.345966750723113,26.857367359191834,0.8550855085508551
-9.349462335978403,-10.34472033206429,26.98108617695121,0.8600860086008602
-9.397857849337473,-10.337854273315061,27.10531121483092,0.8650865086508651
-9.44366102040376,-10.325190456402774,27.229964668808286,0.8700870087008701
-9.486685435816469,-10.306756661356617,27.354626187692954,0.8750875087508752
-9.526728263542635,-10.282631936295276,27.478781309572273,0.8800880088008801
-9.563604657261244,-10.252907950691913,27.60193479880231,0.8850885088508851
-9.59714775636323,-10.217688995374163,27.72361064600784,0.8900890089008902
-9.627208685951475,-10.177091982524132,27.843352068082343,0.8950895089508951
-9.653656556840811,-10.131246445678398,27.960721508188005,0.9000900090009001
-9.676378465558027,-10.080294539728015,28.075300635755738,0.9050905090509052
-9.69527949434185,-10.024391040918507,28.18669034648514,0.9100910091009101
-9.710282711142963,-9.963703346849872,28.294510762344537,0.9150915091509151
-9.721329169623997,-9.898411476476577,28.398401231570958,0.9200920092009202
-9.728377909159533,-9.828708070107567,28.498020328670133,0.9250925092509251
-9.731405954836102,-9.754798389406256,28.593045854416516,0.9300930093009301
-9.73040831745218,-9.676900317390528,28.68317483585326,0.9350935093509352
-9.7253979935182,-9.59524435843275,28.768123526292232,0.9400940094009401
-9.71640596525654,-9.51007363825975,28.847627405314007,0.9450945094509451
-9.703481200601527,-9.421643903952832,28.921441178767868,0.9500950095009502
-9.686690653199438,-9.330223523947778,28.989338778771806,0.9550955095509551
-9.6661192624085,-9.236093488034836,29.051113363712528,0.9600960096009601
-9.641869953298892,-9.139547407358728,29.106577318245442,0.9650965096509652
-9.614063636652737,-9.040891514418654,29.155562253294672,0.9700970097009701
-9.582839208964112,-8.940444663068277,29.197919006053045,0.9750975097509752
-9.54835355243904,-8.838538328515742,29.233517639982104,0.9800980098009802
-9.5107815349955,-8.735516607323662,29.262247444812097,0.9850985098509851
-9.470305024498124,-8.631747822595637,29.284027228105316,0.9900990099009902
-9.42681323627082,-8.527917849171772,29.299079362590927,0.9950995099509952
-9.380356832224182,-8.42449509167702,29.307488089167954,1.0001000100010002
-9.331128417851666,-8.321780064695371,29.30922557653513,1.005100510051005
-9.279320500464662,-8.220062929680154,29.304287086690543,1.0101010101010102
-9.225125489192497,-8.119623494954054,29.292690974931666,1.0151015101510152
-9.168735694982434,-8.020731215709109,29.274478689855343,1.02010201020102
-9.110343330599665,-7.9236451940066885,29.249714773357777,1.0251025102510252
-9.050140510627322,-7.82861417877753,29.218486860634563,1.0301030103010302
-8.988319251466478,-7.735876565821712,29.180905680180654,1.035103510351035
-8.925071471336125,-7.645660397808657,29.137105053790375,1.0401040104010402
-8.860588990273202,-7.55818336427714,29.087241896557437,1.0451045104510452
-8.795063530132586,-7.473652801635291,29.031496216874906,1.05010501050105
-8.728686714587074,-7.392265693160576,28.970071116435232,1.0551055105510552
-8.661650069127413,-7.314208668999818,28.903192790230232,1.0601060106010602
-8.59414502106228,-7.239658006169193,28.831110526551097,1.065106510651065
-8.526362899518283,-7.16877962855421,28.754096706988385,1.0701070107010702
-8.458494935439967,-7.101729106909743,28.67244680643204,1.0751075107510752
-8.390732261589822,-7.03865165886001,28.586479393071357,1.08010801080108
-8.323265912548253,-6.979682148898568,28.496536128395025,1.0851085108510852
-8.25628682471362,-6.924945088388335,28.402981767191086,1.0901090109010902
-8.189985836302206,-6.874554635561575,28.306204157546976,1.095109510951095
-8.124553687348232,-6.828614595519895,28.20661424084948,1.1001100110011002
-8.060181019703855,-6.787218420234256,28.104646051784766,1.1051105110511052
-7.997058377039169,-6.7504492085449685,28.00075671833838,1.11011101110111
-7.935376204842196,-6.718379706161684,27.895426461795225,1.1151115111511152
-7.875317455546675,-6.690971569439157,27.789051212227694,1.1201120112011203
-7.8169935974296445,-6.667596360633184,27.68131162585892,1.125112511251125
-7.760508184069001,-6.648191183984207,27.57231440801092,1.1301130113011302
-7.70596584669585,-6.632813164785342,27.46228982185636,1.1351135113511353
-7.65346627645168,-6.62150725383924,27.351466076591127,1.14011401140114
-7.603104224388353,-6.614306227458078,27.24006932743434,1.1451145114511452
-7.554969501468118,-6.611230687463572,27.128323675628362,1.1501150115011503
-7.50914697856361,-6.612289061186971,27.016451168438778,1.155115511551155
-7.465716586457833,-6.617477601469052,26.904671799154404,1.1601160116011602
-7.4247533158441845,-6.626780386660132,26.793203507087288,1.1651165116511653
-7.38632721732644,-6.640169320620052,26.682262177572717,1.17011701170117
-7.350503401418752,-6.657604132718193,26.572061641969203,1.1751175117511752
-7.317342038545663,-6.679032377833468,26.462813677658488,1.1801180118011803
-7.28689835904209,-6.704389436354319,26.35472800804556,1.185118511851185
-7.259222653153334,-6.733598514178726,26.248012302558614,1.1901190119011902
-7.2343602710350785,-6.766570642714199,26.142872176649096,1.1951195119511953
-7.212351622753389,-6.80320467887778,26.039511191791682,1.2001200120012
-7.19323217828471,-6.843387305096046,25.93813085548427,1.2051205120512052
-7.17703246751587,-6.886993029305108,25.838930621248004,1.2101210121012103
-7.163778080244079,-6.933884184950604,25.742107888627245,1.215121512151215
-7.153489666176925,-6.983910930987714,25.647858003189594,1.2201220122012202
-7.1461829349323835,-7.036911251881143,25.556374256525885,1.2251225122512253
-7.141868656038807,-7.0927109576051315,25.46784788625018,1.2301230123012301
-7.140552658934933,-7.151123683643456,25.382468075999768,1.2351235123512352
-7.1422358329698765,-7.211950890989422,25.300421955435183,1.2401240124012403
-7.1469141274031385,-7.274981866145865,25.221894600240184,1.2451245124512451
-7.154578551404599,-7.339993721125165,25.147069032121752,1.2501250125012502
-7.165204742958104,-7.406768638741417,25.076113739968857,1.2551255125512553
-7.178500056869165,-7.475582710462935,25.00887023889091,1.2601260126012601
-7.194362746947825,-7.546560640428694,24.94538490557921,1.2651265126512652
-7.2128192001404186,-7.619622047957953,24.88585381726952,1.2701270127012703
-7.2338869351328645,-7.694679004024257,24.8304627068017,1.2751275127512751
-7.257574602350668,-7.771636031255444,24.7793869626197,1.2801280128012802
-7.283881983958915,-7.850390103933624,24.732791628771597,1.2851285128512853
-7.312799993862277,-7.930830647995192,24.690831404909567,1.2901290129012901
-7.34431067770501,-8.012839541030838,24.653650646289876,1.2951295129512952
-7.37838721287095,-8.096291112285522,24.621383363772914,1.3001300130013003
-7.41499390848352,-8.18105214265849,24.594153223823174,1.3051305130513051
-7.454086205405729,-8.266981864703286,24.572073548509238,1.3101310131013102
-7.495610676240164,-8.353931962627719,24.555247315503813,1.3151315131513153
-7.5395050253289995,-8.441746572293889,24.543767158083703,1.3201320132013201
-7.585698088753994,-8.530262281218187,24.537715365129813,1.3251325132513252
-7.634109834336488,-8.619308128571276,24.537163881127157,1.3301330133013303
-7.684651361637406,-8.708705605178107,24.54217430616486,1.3351335133513351
-7.737224901957259,-8.798268653517919,24.552797895936138,1.3401340134013402
-7.7917238183361395,-8.887803667724231,24.569075561738323,1.3451345134513453
-7.848032605553719,-8.977109493584841,24.591037870472853,1.3501350135013501
-7.906026890129265,-9.065977428541844,24.618705044645267,1.3551355135513552
-7.965573430321619,-9.154191221691608,24.652086962365207,1.3601360136013603
-8.026530116129205,-9.24152707378478,24.691183157346426,1.3651365136513651
-8.088745969290041,-9.327753637226309,24.735982818906777,1.3701370137013702
-8.15206114328172,-9.412632016075412,24.78646479196822,1.3751375137513753
-8.216306923321419,-9.495915766045588,24.842597577056825,1.3801380138013801
-8.281305726365906,-9.577350894504638,24.904339330302758,1.3851385138513852
-8.346871101111523,-9.65667586047463,24.971637863440296,1.3901390139013903
-8.4128077279942,-9.733621574631917,25.04443064380782,1.3951395139513951
-8.479117113454635,-9.808140598481412,25.122623515806644,1.4001400140014002
-8.545826377579049,-9.880130855554858,25.206071098154343,1.4051405140514053
-8.612742552583233,-9.949213930661191,25.294615816097526,1.4101410141014101
-8.679673944832794,-10.015032072971565,25.388083735673188,1.4151415141514152
-8.746430261289158,-10.077248350731375,25.48628455604774,1.4201420142014203
-8.81282260950957,-10.135546651260276,25.589011609517012,1.4251425142514251
-8.878663497647125,-10.189631680952179,25.696041861506302,1.4301430143014302
-8.943766834450724,-10.239228965275244,25.80713591057031,1.4351435143514353
-9.007947929265098,-10.284084848771887,25.92203798839318,1.4401440144014401
-9.071023492030816,-10.32396649505878,26.04047595978849,1.4451445144514452
-9.132811633284263,-10.358661886826848,26.162161322699255,1.4501450145014503
-9.193131864157651,-10.387979825841267,26.286789208197902,1.4551455145514551
-9.251805096379028,-10.411749932941474,26.414038380486318,1.4601460146014602
-9.30865364227226,-10.429822648041153,26.543571236895808,1.4651465146514653
-9.363501214757038,-10.442069230128242,26.675033807887104,1.4701470147014701
-9.416172927348892,-10.44838175726494,26.80805575705039,1.4751475147514752
-9.466495294159168,-10.448673126587694,26.942250381105264,1.4801480148014803
-9.514296229895038,-10.442877054307207,27.077214609900757,1.4851485148514851
-9.559405049859512,-10.430948075708436,27.212529006415355,1.4901490149014902
-9.601652469951414,-10.41286154515059,27.347757766756953,1.4951495149514953
-9.6408706066654,-10.388613636067138,27.48244872016288,1.5001500150015001
-9.676892977091956,-10.358221340965795,27.61613332899992,1.5051505150515052
-9.709554498917392,-10.321722471428533,27.748326688764262,1.5101510151015103
-9.738691490423841,-10.279175658111583,27.878527528081538,1.5151515151515151
-9.764141670489272,-10.230660350745424,28.006218208706827,1.5201520152015202
-9.78574415858747,-10.17627681813479,28.130864725524617,1.5251525152515253
-9.803365272035194,-10.116082745605675,28.251940726753134,1.5301530153015301
-9.817053274332801,-10.049896060510395,28.36909419974529,1.5351535153515352
-9.826768719184608,-9.978079023077795,28.481926874579365,1.5401540154015403
-9.832456809180828,-9.90108197338897,28.590041606195133,1.5451545154515451
-9.834077614001815,-9.81934487954937,28.693068252727013,1.5501550155015502
-9.83160607041808,-9.733297337688812,28.79066367550402,1.5551555155515553
-9.825031982290271,-9.643358571961484,28.88251173904979,1.5601560156015601
-9.814360020569191,-9.549937434545916,28.968323311082585,1.5651565156515652
-9.799609723295788,-9.45343240564502,29.047836262515276,1.5701570157015703
-9.780815495601155,-9.354231593486066,29.120815467455348,1.5751575157515751
-9.758026609706535,-9.252712734320678,29.187052803204914,1.5801580158015802
-9.731307204923317,-9.14924319242485,29.246367150260696,1.5851585158515853
-9.700736287653038,-9.044179960098944,29.298604392314036,1.5901590159015901
-9.666407731387382,-8.937869657667667,29.343637416250896,1.5951595159515952
-9.628430276708182,-8.830648533480105,29.38136611215185,1.6001600160016003
-9.586927531287413,-8.722842463909707,29.41171737329209,1.6051605160516051
-9.542037969887204,-8.614766953354268,29.43464509614143,1.6101610161016102
-9.493914934359825,-8.506727134235959,29.450130180364297,1.6151615161516153
-9.442726633647704,-8.399017767001318,29.45818052881973,1.6201620162016201
-9.388656143783399,-8.291923240121228,29.458831047561407,1.6251625162516252
-9.33190140788963,-8.185717570090953,29.452143645837594,1.6301630163016303
-9.27267523617926,-8.08066440143011,29.43820723609119,1.6351635163516351
-9.211205305955298,-7.977017006682674,29.417137733959716,1.6401640164016402
-9.147734161610899,-7.875018286416992,29.389078058275295,1.6451645164516453
-9.082519214629373,-7.774900769225778,29.354198131064685,1.6501650165016502
-9.015832743584165,-7.676886611726088,29.312694877549244,1.6551655165516552
-8.947961894138878,-7.58118759855936,29.26479222614496,1.6601660166016603
-8.879000686668464,-7.488264487126387,29.210911204453456,1.6651665166516652
-8.808963809003403,-7.398639879946728,29.15144781337452,1.6701670167016702
-8.738078733569825,-7.312529961612453,29.086567325582728,1.6751675167516753
-8.66656782533071,-7.230132937884636,29.01644686996071,1.6801680168016802
-8.594647955955203,-7.151629533209302,28.941275803211706,1.6851685168516852
-8.522530503818649,-7.077182990717446,28.86125570985957,1.6901690169016903
-8.450421354002563,-7.006939072225024,28.776600402248782,1.6951695169516952
-8.378520898294633,-6.9410260582329455,28.687535920544413,1.7001700170017002
-8.30702403518874,-6.879554747927088,28.59430053273217,1.7051705170517053
-8.236120169884938,-6.822618459178289,28.497144734618367,1.7101710171017102
-8.165993214289454,-6.770293028542341,28.396331249829924,1.7151715171517152
-8.096821587014706,-6.722636811260004,28.292135029814386,1.7201720172017203
-8.028778213379288,-6.679690681256998,28.18484325383991,1.7251725172517252
-7.962030525407968,-6.6414780311440005,28.074755328995263,1.7301730173017302
-7.8967404618317,-6.6080047722166535,27.962182890189826,1.7351735173517353
-7.833064468087617,-6.579259334455559,27.847449800153605,1.7401740174017402
-7.771153496319026,-6.555212666526276,27.730892149437203,1.7451745174517452
-7.711153005375419,-6.53581823577933,27.612858256411847,1.7501750175017503
-7.653202960812468,-6.521012028250206,27.49370866726938,1.7551755175517552
-7.59743783489202,-6.510712548659347,27.373816156022254,1.7601760176017602
-7.543986606582105,-6.504820820412161,27.253565724503538,1.7651765176517653
-7.492972761556933,-6.503220385599013,27.133354602366918,1.7701770177017702
-7.444514292196889,-6.505777304995232,27.01359224708668,1.7751775177517752
-7.398723697588544,-6.512340158061106,26.894700343957744,1.7801780178017803
-7.3556965360157385,-6.5227481938306715,26.77705131484254,1.7851785178517852
-7.315378607131256,-6.536969724266925,26.660237989707717,1.7901790179017902
-7.2777918603356175,-6.554995383395334,26.54426064973216,1.7951795179517953
-7.242994930598114,-6.576790443863442,26.42933799398181,1.8001800180018002
-7.211040995805736,-6.602314457328938,26.315684310043586,1.8051805180518052
-7.181977776763191,-6.63152125445965,26.2035094740254,1.8101810181018103
-7.155847537192888,-6.6643589449335465,26.093018950556168,1.8151815181518152
-7.132687083734942,-6.700769917438742,25.98441379278577,1.8201820182018202
-7.112527765947178,-6.7406908396734915,25.877890642385097,1.8251825182518253
-7.095395476305126,-6.784052658346187,25.773641729546036,1.8301830183018302
-7.081310650202023,-6.830780599175373,25.67185487298144,1.8351835183518352
-7.070288265948814,-6.880794166889725,25.572713479925177,1.8401840184018403
-7.062337844774151,-6.9340071452280645,25.476396546132097,1.8451845184518452
-7.057463450824391,-6.990327596939359,25.383078655878034,1.8501850185018502
-7.055663691163602,-7.049657863782713,25.292929981959816,1.8551855185518553
-7.056931715773553,-7.1118945665273685,25.206116285695277,1.8601860186018602
-7.061255217553725,-7.176928604952724,25.122798916923212,1.8651865186518652
-7.068616432321305,-7.244645157848307,25.043134814003437,1.8701870187018703
-7.078992138811185,-7.314923683013786,24.96727650381674,1.8751875187518752
-7.0923536586759655,-7.387637917258985,24.895372101764906,1.8801880188018802
-7.108666856485954,-7.462655876403857,24.827565311770705,1.8851885188518853
-7.127892139729162,-7.539839855278497,24.763995426277916,1.8901890189018902
-7.149984458811314,-7.619046427723153,24.704797326251278,1.8951895189518952
-7.174893307055837,-7.700126446588205,24.65010148117655,1.9001900190019003
-7.202562720703864,-7.782925043734173,24.600033949060464,1.9051905190519052
-7.232858192054831,-7.867356185318494,24.55462842450299,1.9101910191019102
-7.265559965314997,-7.953477942086291,24.513817382440884,1.9151915191519153
-7.300677323431101,-8.041168579213416,24.47780684232795,1.9201920192019202
-7.338221672283949,-8.130288214668806,24.446801957963615,1.9251925192519252
-7.378193641245475,-8.220690052437671,24.420991478421982,1.9301930193019303
-7.420583083178743,-8.312220382521522,24.400547748051817,1.9351935193519354
-7.465369074437952,-8.404718580938152,24.385626706476547,1.9401940194019403
-7.512519914868435,-8.498017109721655,24.376367888594277,1.9451945194519453
-7.5619931278066534,-8.59194151692241,24.372894424577773,1.9501950195019504
-7.6137354600802,-8.686310436607076,24.375313039874467,1.9551955195519553
-7.6676828820078065,-8.780935588858625,24.38371405520646,1.9601960196019603
-7.723760587399328,-8.8756217797763,24.398171386570528,1.9651965196519654
-7.781882993555753,-8.970166901475636,24.4187425452381,1.9701970197019703
-7.84195374126921,-9.064361932088474,24.44546863775528,1.9751975197519753
-7.903865694822951,-9.157990935762928,24.47837436594284,1.9801980198019804
-7.967500941991361,-9.250831062663403,24.517468026896218,1.9851985198519853
-8.032730794039963,-9.34265254897061,24.562741512985518,1.9901990199019903
-8.099415785725407,-9.433218716881536,24.614170311855514,1.9951995199519954
-8.167405675295475,-9.522285974609462,24.671713506425647,2.0002000200020005
-8.236539444489079,-9.609603816383952,24.735313774890013,2.0052005200520053
